Gene.symbol	adj.P.Val	logFC
UNC119B	0.027059259028954	1.26936448161111
	0.0270596652669403	1.78409149494444
BBOF1	0.0270930035568835	1.10874799105555
BAHCC1	0.0270930035568835	1.53531609466667
HERC2P4///HERC2P9///HERC2P2///HERC2P3///HERC2	0.0271209130240129	1.42182158827778
HIST1H2BK///H2BFS///HIST1H2BO///HIST1H2BD	0.0272531596575043	1.4598532535
INPP4B	0.0272531596575043	3.53394173377778
	0.0273001050722816	1.43533179277778
HIST1H2BL	0.0273001050722816	1.75173386872222
LOC642846///DDX12P///DDX11	0.0274328870146672	1.26153345561111
ZNF512	0.0275444263136067	1.21526980338889
CTSG	0.0277002784151737	3.07136003472222
C11orf74	0.0277002784151737	1.31013001427778
PNMA1	0.0277151203553464	1.24511616616667
	0.0277918792224462	1.74133404933333
OR2W3///TRIM58	0.0278713989922524	1.34404553066667
TERC	0.0280084768321144	1.41450170855555
SRPK1	0.0280508905203248	1.10421797944444
ZMYND11	0.0282999921622729	1.45227966461111
TMEM120B	0.0283927106289143	1.38416436261111
UBE2Q2P1	0.0287560939638648	1.33205843811111
SSX2IP	0.0287560939638648	1.6613674795
SCARNA17	0.029243250029413	3.14031514216667
NUF2	0.0295659105820371	3.08815678516667
MTBP	0.0297230169909294	1.82744475455556
IL12A	0.0298143724098934	1.30113924144444
LANCL1	0.029886288884513	1.542004065
	0.0299460001768565	1.76208594094445
ERG	0.0301676484912918	3.84659961155556
RHOBTB3	0.0303597977952397	2.71432816255556
HIST1H2AC	0.0307919184731369	2.25101088811111
SPTA1	0.0307919184731369	2.3008507625
NAA35	0.0308454365624896	1.01875370988889
HIST1H4D	0.0309279204626796	2.1325302245
PLTP	0.0310070117098944	1.89055074672222
LNX2	0.0310600300516467	1.07405099611111
SUPT16H	0.0311597020447493	1.35703741066666
	0.0313732296841025	1.91061702633333
HIST1H2AL///HIST1H2AL	0.0313735135986742	2.03489659511111
	0.0313735135986742	2.11788582383333
	0.0313735135986742	1.22937218694444
CASP3	0.031395781498649	1.06712284638889
ERLIN1	0.0314515092566905	1.44583456555556
SRSF10	0.0314515092566905	1.16395901011111
C11orf49	0.0316011841276984	1.04140564116667
GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8N///GOLGA8IP	0.0316034162435855	1.32066981505556
SV2A	0.0316034162435855	2.11629460777778
	0.0316034162435855	1.5455613395
PRIM1	0.0316034162435855	1.93232832311111
PRKCQ	0.0323967457076623	2.72647132333333
MCM4	0.0324717553927809	2.47478789272223
	0.0324717553927809	1.43369727222222
SELP	0.0324717553927809	1.62142406888889
ITGA2	0.0324717553927809	1.40526960227778
EWSR1	0.0324717553927809	1.22157465533333
HIST1H3A	0.0326731263200456	1.26754223344445
MSH5-SAPCD1///SAPCD1	0.0327398736101647	1.31528475794445
EIF4A2	0.0328603492633773	1.62678471927778
LOC101060386///SMG1P3///SMG1P1///SMG1P5///SMG1P2///SMG1	0.0328836717613814	1.03293301244444
	0.0329524165365079	2.10888751033333
KATNAL1	0.0330292253933726	1.89808511377778
MRPL1	0.0331271097220208	1.9340787935
PGM2L1	0.0332363560917139	1.49677639966667
CD34	0.0332363560917139	3.94146106577778
	0.033308722999454	2.01474029594444
TMEM263	0.0333249997833676	2.01593577277778
BIVM-ERCC5///BIVM	0.0337545019231175	2.35214022105555
PALM2-AKAP2///PALM2///AKAP2	0.0337545019231175	1.14750552805555
LRRC75A-AS1	0.0337545019231175	1.42141665255555
	0.0337545019231175	1.81357123294444
	0.0337545019231175	1.25923053294444
PGBD1	0.0337665557277388	1.07110308844445
BUB1B	0.0338938859789079	3.15592939161111
MAGED1	0.0338938859789079	1.94916978333333
PRKDC	0.0339832168444093	1.42983872961111
GCSHP3///LOC729080///LOC641746///GCSH	0.0339919645426488	1.37255992227778
	0.0341373354756146	1.15841928755556
	0.0342600796145845	1.69921747688889
TK1	0.034645466098472	1.87509714883333
TSPAN13	0.0346956857372562	3.32920683405556
DNAH14	0.0348509819599807	1.5565703305
ZDHHC9	0.0349487169459321	1.29454407233333
KDM5B	0.0349487169459321	1.70401326805556
	0.0349711115223614	1.51560500661111
FAM47E-STBD1///FAM47E	0.0351403807920888	1.15349248972222
SPATS2	0.0351877621414975	1.80626064794445
MANF	0.0351877621414975	1.01844694577778
PHOSPHO2-KLHL23///PHOSPHO2///KLHL23	0.0351877621414975	1.74975547922222
HSP90AB1	0.0352363364171355	1.85267349922222
FAM212A	0.0352760344871949	1.26469934094444
	0.0352760344871949	1.76703190766667
CCDC189	0.0352760344871949	1.23203393
	0.0353712638757228	1.33568718911111
ZNF10	0.0354730338969045	1.4451373455
	0.0354730338969045	1.66622003011111
SVIP	0.0354810474251248	1.86904599816667
CNKSR3///CNKSR3	0.0355071458495247	1.23611140483333
ICA1L	0.0357156805638396	1.10138789877778
RAB27B	0.0357216656187674	2.629678488
TTC8	0.0357216656187674	1.10797295161111
	0.0357216656187674	1.38709816255555
SNORA15	0.0357554742846747	1.13520051044444
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4	0.035783161558412	1.260322569
CDC6	0.0359789073276433	3.09148631227778
ADGRA3	0.0362069142793575	2.68298702116667
CCT7	0.0362632399244941	1.57572728511111
BRCA2	0.0363780476226423	2.10931429822222
	0.0364159203336875	1.30625294522222
HSPD1	0.0368029071490091	1.48318565788889
	0.0368738715882643	2.487894844
ADCY3	0.0368752866391829	1.00547762144445
SLC39A10	0.0369598364151788	1.79930804094444
RAVER2	0.0372553779165761	2.02650225366667
ZNF445	0.0377926492851471	1.00013941288889
	0.038339212678605	1.05741206927778
RFWD3	0.0384679919393902	1.19431043916667
GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8N///GOLGA8IP///ULK4P1///CHRFAM7A	0.0385055073810643	1.25264040705556
TCP1	0.0385055073810643	1.29917663238889
MYC	0.0385782270715629	2.08412697638889
	0.0386884404245652	1.19920803177778
	0.0387041642889323	1.4730890085
	0.0387244973147098	1.77724307816667
ZNF84	0.0387568634783938	1.24188545077778
DUSP14	0.0387793621063185	1.16347768438889
LUC7L3	0.0387962580008486	1.19197639316666
	0.0388632404621593	2.02410763333333
	0.0393520294423235	1.04655603544444
L2HGDH	0.0394270618493692	1.18234641683333
LRRC63	0.0400880954275226	1.475946828
RAD18	0.0400994070174421	1.129365421
	0.0401283783445478	2.36517544583333
C5orf42	0.0404952120778619	1.6461165935
HOPX	0.0405408421105411	1.15785971094445
OXCT1	0.0406283151936663	1.90374283594445
TRAF5	0.0407430510144066	2.26754391505555
	0.0409030148341067	1.49598347255556
TUBB	0.0410719952535384	1.33554101127778
RUNX1	0.0410719952535384	1.21045017133333
LRP5	0.0410719952535384	1.399055204
TASP1	0.0413478398371732	1.33066219733333
NEMP2	0.0413775287922428	1.29241212616667
AKR1C1	0.0414196539250094	1.65538800977778
MECR	0.0414253917019232	1.20080747038889
	0.0414253917019232	1.72422172688889
HOXA10-HOXA9///HOXA9	0.0415472371261072	2.73632885805556
SNORA29	0.0417817381620728	1.3281961585
SNORA65	0.0421077824134691	1.11176397283333
MCM3	0.0422700266506089	1.95063511316667
	0.0422731373008126	1.09272369211111
NUCKS1	0.0424750848235152	1.48171646338889
DNAJC6	0.0426003583909175	1.55859051438889
	0.0426003583909175	1.31675970811111
	0.0428578223522816	1.68340497222222
WDR31	0.0428686973302517	1.09733838066667
ODF2L	0.0430994948914422	1.41957053566667
	0.0431738783132803	2.24868616233333
	0.0432276280336178	1.25228464422222
NDUFAF6	0.0433271193042969	1.04579127477778
	0.0433422834745975	1.57239362683333
	0.0433579175523773	1.11460179361111
HOXA4	0.0434307136591985	1.26061143283333
	0.0435299878214034	1.39673400444444
	0.0438222555472336	1.04154172477778
FAN1	0.0439351698117837	1.19793580022222
	0.0439351698117837	1.18552240027778
	0.0440334270114271	1.07879616172222
SKIV2L2	0.0444289819485532	1.06585623405555
SF3B3	0.0445452034604192	1.21998242122222
CTPS2	0.0447294814216237	1.77554788594444
ADGRG5	0.0448476194848851	1.60611548388889
	0.0450009691558821	1.22661215444445
	0.04506917623983	1.64177820666667
GINS1	0.04510713104541	2.77600767144445
TMEM17	0.0451982517050028	1.09241523822222
CKS1B	0.0453184592035869	1.55058374477778
CARMIL2	0.0453518387781707	1.14942646472222
CABLES1	0.0456211693399527	1.90181780922222
DNAJC12	0.0462733336554282	2.05338314388889
GPX7	0.0463208572054304	2.48240658583333
SNORD50A	0.0464861610882241	1.00048907977778
LUZP1	0.046499719680523	1.11767324272222
SNORD72///RPL37	0.0466186768805417	1.67860548961111
GSTCD	0.0466705536475851	1.56517920905556
	0.0468348747201796	1.27568625077778
FANCG	0.0472778880151321	1.11908792261111
C19orf48	0.0473715002426808	1.35333302944445
BUB1	0.0477128227990046	2.96866920788889
SLC24A3	0.0477212187417809	1.39542412838889
	0.0477212187417809	1.44372114916667
	0.0477241467480232	1.04877958972222
	0.0477241467480232	1.17939024044444
OR2W3///TRIM58	0.0478295134307935	1.24358047888889
	0.0480046260199918	1.41132273011111
FAM83D	0.048019071085802	1.45076004166667
GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP	0.0482651011255414	1.86812112338889
CASP6	0.0483473414132123	1.57377051
	0.0483473414132123	1.70219682355556
HNRNPA3///HNRNPA3P1	0.0485048555078671	1.20315200316667
SLC16A9	0.0485200299201158	1.22499288205556
HERC2	0.0485200299201158	1.01852158933333
	0.0486432511169146	1.45663529961111
	0.0486432511169146	1.73810923027778
	0.048748296599524	1.47564868555556
C11orf98///LBHD1	0.048748296599524	1.12234210905555
	0.0487904677199793	1.39373462111111
SGO1	0.0487904677199793	2.24145913844444
ACYP1	0.0487904677199793	1.09893695966667
RPSAP36///RPSAP19///RPSAP9///RPSAP58///RPSAP15///RPSAP52///RPSA	0.0491115604464625	1.3725596255
	0.0491115604464625	1.866674074
ZNF850	0.0491115604464625	1.44731979066667
LINC01123///LINC01106	0.0493695118297607	1.54264724433333
HIST1H1D	0.0493695118297607	2.06186904805556
MYBL2	0.0493695118297607	2.25722066938889
CENPU	0.0495104804984568	2.07303946811111
	0.0495917771386745	1.72345217161111
MEST	0.0497674933867751	2.45588924644444
FBN1	0.0499980870609859	1.46325021822222
